Hit/Miss,Stim_coordinates,Touch_coordinates,Stim_presentation_time,Response_time
1,(1211, 115, 1411, 315),(1352, 230),3.9697606563568115,4.548879623413086
1,(1411, 177, 1611, 377),(1532, 305),6.936395168304443,7.477838754653931
1,(1227, 409, 1427, 609),(1309, 492),11.336005210876465,11.789939880371094
1,(1323, 94, 1523, 294),(1387, 251),13.140196084976196,13.974851369857788
1,(747, 195, 947, 395),(863, 348),15.328494548797607,15.80024242401123
1,(1687, 236, 1887, 436),(1801, 323),19.636529207229614,20.14956545829773
1,(896, 317, 1096, 517),(1032, 404),23.920204877853394,24.405264377593994
1,(778, 427, 978, 627),(876, 593),26.168914318084717,26.596677780151367
1,(617, 781, 817, 981),(803, 876),28.486260890960693,28.985941648483276
1,(1181, 677, 1381, 877),(1288, 763),32.92763376235962,33.356783390045166
1,(1631, 474, 1831, 674),(1638, 614),36.124393939971924,36.53641390800476
1,(684, 49, 884, 249),(812, 238),37.87371850013733,38.40519690513611
1,(114, 665, 314, 865),(254, 823),41.142563819885254,41.789148807525635
1,(856, 180, 1056, 380),(987, 298),43.5940146446228,44.056907653808594
1,(1225, 339, 1425, 539),(1309, 458),45.21340012550354,45.756065130233765
1,(644, 502, 844, 702),(782, 648),47.90937566757202,48.39269185066223
1,(922, 358, 1122, 558),(1030, 465),51.89361047744751,52.3452627658844
1,(918, 125, 1118, 325),(1013, 249),53.37307858467102,54.012595891952515
1,(1588, 26, 1788, 226),(1667, 145),57.847195625305176,58.383177042007446
1,(1295, 664, 1495, 864),(1382, 738),60.38650155067444,60.84092450141907
1,(1155, 273, 1355, 473),(1238, 371),62.72089385986328,63.18164849281311
1,(209, 97, 409, 297),(346, 247),65.81669187545776,66.35962295532227
1,(545, 105, 745, 305),(674, 228),69.2256088256836,69.70548868179321
1,(830, 672, 1030, 872),(992, 808),70.87269163131714,71.39357948303223
1,(1285, 788, 1485, 988),(1393, 880),74.73881816864014,75.25940680503845
1,(222, 628, 422, 828),(314, 715),76.51653623580933,77.07524228096008
1,(1396, 12, 1596, 212),(1491, 138),79.0911316871643,79.64943718910217
1,(1662, 541, 1862, 741),(1771, 657),81.88462615013123,82.36255216598511
1,(791, 675, 991, 875),(895, 806),84.93470191955566,85.35715866088867
1,(1704, 633, 1904, 833),(1803, 693),86.40892243385315,86.97766494750977
1,(114, 747, 314, 947),(277, 824),90.15427350997925,90.60331892967224
0,(83, 712, 283, 912),(50, 842),94.52146291732788,95.05410766601562
1,(1272, 317, 1472, 517),(1382, 442),97.00614428520203,97.56458854675293
1,(283, 54, 483, 254),(419, 185),99.59372663497925,100.24047470092773
1,(796, 726, 996, 926),(947, 878),102.77497458457947,103.2248125076294
1,(686, 452, 886, 652),(844, 564),106.14240097999573,106.62912654876709
1,(1637, 633, 1837, 833),(1683, 733),108.83883261680603,109.27978610992432
1,(1658, 193, 1858, 393),(1734, 328),110.31449484825134,111.03202557563782
1,(1631, 876, 1831, 1076),(1762, 954),113.33765387535095,113.90437340736389
1,(274, 670, 474, 870),(383, 783),116.79636287689209,117.78715419769287
1,(57, 782, 257, 982),(176, 903),120.69682216644287,121.26830792427063
1,(1022, 11, 1222, 211),(1084, 150),123.57995915412903,124.0675597190857
1,(896, 89, 1096, 289),(996, 185),125.65999746322632,126.16983151435852
1,(1403, 307, 1603, 507),(1492, 436),128.9416434764862,129.39746975898743
1,(550, 162, 750, 362),(659, 327),131.14746642112732,131.58227920532227
1,(300, 35, 500, 235),(376, 156),134.4082555770874,134.9107894897461
1,(1126, 770, 1326, 970),(1183, 855),138.11804795265198,138.5665624141693
1,(956, 600, 1156, 800),(1011, 693),141.4236626625061,141.8297839164734
1,(1336, 541, 1536, 741),(1417, 637),144.75933575630188,145.21639442443848
1,(741, 43, 941, 243),(874, 208),147.42214822769165,147.92107367515564
1,(249, 394, 449, 594),(346, 519),151.11121535301208,151.5690689086914
1,(224, 444, 424, 644),(333, 591),154.36050748825073,154.87067556381226
1,(662, 742, 862, 942),(736, 830),157.05608463287354,157.57244420051575
1,(1005, 844, 1205, 1044),(1060, 970),160.95467066764832,161.42010927200317
1,(1575, 712, 1775, 912),(1652, 810),162.5928452014923,163.10809969902039
1,(1236, 755, 1436, 955),(1305, 871),165.06794357299805,165.5614960193634
1,(925, 30, 1125, 230),(987, 136),166.69531726837158,167.28871607780457
1,(1443, 272, 1643, 472),(1543, 336),170.90901136398315,171.49731707572937
1,(1057, 576, 1257, 776),(1157, 679),173.1338448524475,173.5740773677826
1,(1258, 328, 1458, 528),(1361, 469),174.96004843711853,175.46441745758057
1,(918, 833, 1118, 1033),(1045, 916),179.12549495697021,179.93386244773865
1,(638, 787, 838, 987),(736, 858),181.1084361076355,181.621586561203
1,(350, 683, 550, 883),(453, 785),182.8351855278015,183.43744158744812
1,(372, 236, 572, 436),(511, 389),186.4322805404663,187.00190830230713
1,(1150, 387, 1350, 587),(1292, 497),190.54905557632446,191.01463651657104
1,(935, 528, 1135, 728),(1043, 652),192.84392738342285,193.27672171592712
