Hit/Miss,Stim_coordinates,Touch_coordinates,Stim_presentation_time,Response_time
1,(1320, 137, 1520, 337),(1399, 253),3.010806083679199,3.6094090938568115
1,(667, 780, 867, 980),(747, 896),5.1738574504852295,5.855592489242554
1,(92, 71, 292, 271),(204, 206),7.356255292892456,8.101788997650146
1,(1578, 461, 1778, 661),(1706, 566),10.686534643173218,11.22472071647644
1,(1350, 440, 1550, 640),(1408, 576),13.90837812423706,14.368450403213501
1,(556, 131, 756, 331),(670, 305),18.32300615310669,18.88350224494934
1,(1705, 477, 1905, 677),(1800, 569),20.88780689239502,21.408562421798706
1,(1306, 281, 1506, 481),(1408, 370),24.422744512557983,24.89628314971924
1,(629, 332, 829, 532),(717, 490),26.53356647491455,27.155937671661377
1,(820, 868, 1020, 1068),(906, 986),28.321285247802734,28.974773406982422
1,(1404, 626, 1604, 826),(1483, 731),31.11882448196411,31.606971740722656
1,(1004, 762, 1204, 962),(1097, 896),33.870269536972046,34.33482360839844
1,(49, 182, 249, 382),(119, 357),35.963247537612915,36.72409391403198
1,(441, 391, 641, 591),(494, 524),38.16936445236206,38.96815013885498
1,(377, 731, 577, 931),(451, 855),41.913296699523926,42.56930685043335
1,(800, 474, 1000, 674),(945, 582),44.834959983825684,45.370691776275635
1,(1348, 588, 1548, 788),(1457, 668),48.361496448516846,48.97014307975769
1,(904, 570, 1104, 770),(1005, 661),50.19787526130676,50.92815613746643
1,(934, 451, 1134, 651),(1090, 553),53.013553857803345,53.479350090026855
1,(1237, 641, 1437, 841),(1363, 738),55.70593023300171,56.266716718673706
1,(1128, 85, 1328, 285),(1241, 242),59.62852454185486,60.1697633266449
1,(967, 740, 1167, 940),(1090, 866),63.320234298706055,63.8871054649353
1,(724, 538, 924, 738),(844, 673),65.68686842918396,66.23437261581421
1,(157, 142, 357, 342),(279, 316),68.9953293800354,69.79231452941895
1,(872, 622, 1072, 822),(987, 760),73.11283540725708,73.61669707298279
1,(371, 162, 571, 362),(535, 337),76.83996558189392,77.54809188842773
1,(1647, 828, 1847, 1028),(1755, 945),80.97835946083069,82.04677891731262
1,(1642, 220, 1842, 420),(1730, 352),84.05267572402954,84.6357970237732
1,(1296, 182, 1496, 382),(1386, 305),88.29694557189941,93.83465814590454
1,(1249, 260, 1449, 460),(1333, 409),95.68641352653503,96.2875108718872
1,(600, 451, 800, 651),(702, 549),99.43956160545349,100.85335516929626
1,(1019, 237, 1219, 437),(1116, 389),102.49108290672302,102.98933005332947
1,(1462, 792, 1662, 992),(1543, 876),105.15770769119263,106.79685616493225
1,(1124, 529, 1324, 729),(1251, 724),109.4351589679718,110.16201710700989
1,(93, 329, 293, 529),(219, 476),111.38841485977173,112.16524887084961
1,(1489, 69, 1689, 269),(1571, 240),115.65731978416443,116.21180486679077
1,(1243, 702, 1443, 902),(1318, 788),117.43406701087952,118.11560416221619
1,(1514, 63, 1714, 263),(1642, 192),121.73410081863403,122.37389373779297
1,(1632, 256, 1832, 456),(1764, 373),123.54769158363342,124.16325235366821
1,(403, 385, 603, 585),(509, 503),128.04596614837646,128.70064568519592
1,(98, 247, 298, 447),(179, 389),131.58988976478577,132.8467140197754
1,(1204, 701, 1404, 901),(1329, 799),134.21800541877747,134.85705995559692
1,(1091, 335, 1291, 535),(1159, 460),138.28744530677795,138.9143431186676
1,(1708, 390, 1908, 590),(1766, 531),140.96450781822205,141.62925553321838
1,(1553, 191, 1753, 391),(1627, 330),142.9057879447937,143.5365355014801
1,(1257, 289, 1457, 489),(1299, 440),147.14369773864746,148.16100144386292
1,(448, 318, 648, 518),(580, 398),149.39378571510315,150.1133472919464
1,(529, 833, 729, 1033),(648, 907),151.7537384033203,152.41068959236145
1,(354, 106, 554, 306),(460, 226),156.25594115257263,156.98910307884216
1,(734, 693, 934, 893),(805, 840),159.47711324691772,160.03539943695068
1,(555, 595, 755, 795),(708, 668),163.94206881523132,164.77602410316467
1,(94, 856, 294, 1056),(239, 964),165.93593907356262,166.6427400112152
1,(1647, 97, 1847, 297),(1732, 244),167.92750525474548,169.0774166584015
1,(170, 553, 370, 753),(260, 684),170.78181171417236,171.48681902885437
1,(1704, 73, 1904, 273),(1757, 186),173.87271976470947,174.82154750823975
1,(1606, 513, 1806, 713),(1667, 610),178.56592106819153,179.24513840675354
1,(1303, 187, 1503, 387),(1356, 352),180.45006227493286,181.11246252059937
1,(423, 612, 623, 812),(530, 803),182.8677282333374,183.5377881526947
1,(712, 800, 912, 1000),(812, 921),187.01199889183044,187.71266102790833
1,(1442, 768, 1642, 968),(1524, 909),190.2571394443512,190.8017773628235
1,(130, 255, 330, 455),(200, 379),191.84908890724182,192.81400966644287
1,(247, 534, 447, 734),(339, 630),194.0730369091034,194.74739837646484
1,(210, 651, 410, 851),(307, 790),197.29757690429688,197.9070897102356
